,K,L,w
91,0,0,4.701970294715565
92,3,5,25.04978104677281
93,2,5,23.323527620539206
94,3,2,15.059987923099822
95,1,3,13.699985770271782
96,1,2,9.693356778782523
97,1,2,11.733322501157799
98,3,3,18.995240920186546
99,2,4,20.034769897097114
100,2,3,17.210060011340094
101,1,3,14.146824239559201
102,2,4,19.26261126157931
103,3,2,14.675747880128958
104,3,5,25.843636479669517
105,2,2,12.645631125958923
106,1,2,10.167687416472834
107,2,4,20.07162306513668
108,1,2,9.847992812411462
109,2,4,19.43306569322396
110,2,3,16.360493888242743
111,4,3,21.04910149191673
112,2,3,16.06327554003611
113,3,4,21.663042560135402
114,3,2,15.044031075761787
115,2,2,12.978485657110397
116,2,1,9.078817471619702
117,2,3,16.595012533453495
118,2,3,15.983259383294955
119,3,3,18.408486133847113
120,2,2,12.967552879097031
121,1,2,10.328541179347411
122,1,2,11.561911441272136
123,1,3,13.010727880154112
124,1,3,13.250505241444955
125,2,2,12.836246131084488
126,4,3,21.225779503292557
127,2,2,12.3027939971761
128,3,2,15.119560727632258
129,3,2,14.880111490436715
130,2,2,12.892254581741653
131,2,2,12.121072022229178
132,1,1,6.1813710013352505
133,3,3,18.065645916366616
134,4,3,21.259458166285146
135,1,3,14.11116108846375
136,1,2,10.350714895502943
137,3,3,18.508986214402068
138,2,2,12.1356483157049
139,1,2,9.716756862648
140,2,1,9.301852148536845
141,2,4,20.3629860232739
142,1,2,11.83201817140964
143,2,4,19.081450660612195
144,2,1,9.188102516822095
145,0,0,4.499458191162262
146,3,2,15.156925306133866
147,1,2,11.339441327352702
148,4,3,20.800767341436988
149,3,2,14.609836332698245
150,1,2,11.304888133837439
151,2,4,19.754902425554118
152,2,2,12.347659164252798
153,1,2,11.022662047192737
154,1,2,10.437256224854584
155,3,2,14.821593364789326
156,2,2,12.3676675335747
157,1,2,10.481174322890489
158,2,3,15.568385416703036
159,2,2,12.058327117675514
160,1,3,14.005546666151126
161,2,3,17.429413018040684
162,2,2,12.137176477127984
163,3,3,18.24545095670057
164,3,3,18.047240867700747
165,3,2,14.53583852417587
166,1,2,10.321984696451398
167,3,5,25.350398185158745
168,2,4,19.894576060945592
169,3,2,14.69075072871629
170,2,4,19.609103661655574
171,1,2,10.236050069593684
172,2,3,17.358391458878994
173,2,2,12.028440233127446
174,3,2,14.939651745605554
175,2,3,15.912122236548894
176,1,1,6.934379825372714
177,2,4,19.315832728910827
178,2,2,12.062458131262554
179,1,3,14.144038629492961
180,1,2,10.571671241602306
181,1,2,11.139546621721365
182,2,2,12.666584189059877
183,3,2,15.370699004207346
184,2,3,16.010079784543493
185,1,2,10.2385562803988
186,3,3,18.68301631195469
187,3,3,18.669153521634744
188,1,2,10.74974372421092
189,2,3,16.022786889911238
190,4,4,24.723159813241693
191,3,5,26.185516243949564
192,1,2,9.95940007168116
193,1,2,11.083181546919093
194,2,4,19.878784985076038
195,1,3,13.720941568003262
196,3,3,18.76753477857521
197,1,2,9.698905554049071
198,2,4,20.10223678055014
199,4,3,20.923779941414118
200,4,4,24.058886211923905
201,4,4,24.89119105856973
202,3,2,14.798960413256893
203,1,3,13.497329508321524
204,3,6,29.374108339478
205,2,3,15.996044137352888
206,0,0,0.6807051417259125
207,4,4,24.414515735761302
208,1,2,11.782772787360239
209,1,1,8.133900485345823
210,2,4,19.350951941464455
211,1,2,9.751089638532264
212,2,3,17.965666756878452
213,2,3,15.685304737604527
214,3,4,22.462117465810355
215,1,3,14.064634740951139
216,2,2,12.912715842239683
217,1,3,13.32028476672485
218,1,2,10.950394411091949
219,1,1,7.963402692915144
220,2,2,12.136584024978184
221,2,2,12.134025697533321
222,2,5,22.779965863982735
223,0,0,3.3678369600731184
224,2,1,8.799161199613001
225,1,1,6.88186951353056
226,0,0,2.191061608789692
227,2,4,20.26344834676578
228,2,3,16.909548898268735
229,1,1,8.002941056463186
230,1,2,11.167209344423597
231,2,4,19.700930495794225
232,3,2,15.190056303913181
233,1,2,11.043391317764602
234,0,0,2.59926307869417
235,1,2,11.606032377072992
236,2,3,17.262192434474027
237,2,5,23.430612214332385
238,3,4,22.26177668790548
239,1,1,7.724370685797574
240,1,2,11.544233184541175
241,2,3,15.694709347202982
242,1,3,14.257429948723825
243,1,1,6.702366937437839
244,3,2,14.950454681924484
245,2,3,15.511211355460945
246,1,3,13.364226069565792
247,2,4,19.261895055737483
248,3,2,15.486122747290002
249,1,3,13.735376919586479
250,2,1,9.25986615126508
251,2,2,12.32956457667616
252,1,2,11.347747141817738
253,3,3,18.607183243167015
254,2,3,16.03451045439539
255,2,1,9.062484555668512
256,3,3,18.06649791702739
257,3,2,14.727695436271896
258,4,3,21.10696115383453
259,1,2,10.83518541219965
260,1,2,10.97570914982213
261,2,3,17.634176364683004
262,2,3,16.951254574343263
263,2,1,9.432306370684573
264,3,4,21.651207038409723
265,1,2,11.286840960517488
266,1,3,13.564892533959538
267,2,3,17.841207265199458
268,2,3,15.824838678814865
269,1,2,10.79965571745186
270,4,3,20.646047515069395
271,2,2,12.042068984629498
272,1,1,7.99177926604683
273,1,1,6.183602955555671
274,3,3,18.798618488265525
275,3,2,14.91844751127987
276,2,3,17.754499435267828
277,4,3,20.6288971106399
278,2,2,12.272100247331295
279,1,2,10.634480213826514
280,1,3,13.950746366563175
281,3,2,14.857052594915846
282,3,3,18.88745153703662
283,2,3,16.31751165874806
284,3,2,15.061988564962801
285,3,2,15.03713540311749
286,5,4,27.345708540855846
287,1,1,6.3381773665363035
288,1,1,7.918944962691485
289,0,0,5.501697088432955
290,2,2,12.97738678918251
291,2,4,19.062274273417188
292,3,3,18.506473775124572
293,2,3,15.73997100507309
294,1,3,13.158604142382872
295,0,0,5.23634727414254
296,1,2,10.039364960199862
297,3,4,21.979879606283426
298,3,3,18.027398045947493
299,3,3,18.501980016165184
300,1,3,14.457133089677813
301,1,2,11.422897473869824
302,2,2,12.752242619974487
303,2,3,16.389853576331827
304,1,2,11.790301583386743
305,3,5,26.11699785330908
306,2,2,12.69723660057577
307,1,2,10.0642101491277
308,1,1,6.852009646741022
309,1,2,10.497191641417718
310,3,2,15.353265217268586
311,2,3,16.270069692147246
312,2,3,17.713509654558482
313,1,1,7.383259980911143
314,4,3,20.900942426168935
315,1,2,10.184533827912954
316,2,5,23.394910406822426
317,2,1,8.952532910730497
318,1,1,8.456784801359316
319,2,5,22.639019206417043
320,0,0,1.3768323918816243
321,2,2,12.74148000979972
322,1,3,14.42156438850035
323,2,1,9.400130987920624
324,0,0,2.7739679668521333
325,3,3,18.98237886322941
326,2,1,8.563883800875086
327,3,2,15.38089541111016
328,2,4,19.456341525919907
329,2,2,12.008343605726548
330,2,3,17.880972309031247
331,2,4,19.194762915337954
332,2,1,9.211636082702677
333,3,5,25.143279689924384
334,3,3,18.777764787415094
335,2,3,15.549920933615487
336,2,3,15.816023834212617
337,2,1,9.032081123987274
338,2,1,8.599525038999928
339,1,2,11.13677982499299
340,2,3,17.277096692796917
341,2,1,8.851160755212991
342,2,3,15.681317238680437
343,2,2,12.03000436660081
344,1,3,13.236030910825134
345,3,4,22.047621192204385
346,2,3,16.860291330176697
347,2,3,17.57831613791253
348,1,2,9.910073925892899
349,4,5,27.543757152427908
350,4,3,20.55204123052784
351,1,2,11.358604890541281
352,1,1,7.885370751596364
353,3,3,18.46796169973559
354,1,3,13.918709374219667
355,2,4,20.253964731307136
356,3,3,18.791055436492343
357,2,4,19.02828428811158
358,2,3,16.373615455977813
359,1,3,13.13658176216735
360,2,2,12.306584030878433
361,3,2,15.40133542446799
362,2,3,17.420468519568768
363,4,3,20.726527972950205
364,3,2,14.720613717133146
365,1,2,11.362230634487823
366,2,5,23.655542299075677
367,3,2,14.815452187544947
368,3,4,21.600626597718986
369,1,2,9.889202943229078
370,1,2,11.251545617525982
371,2,1,8.766461634692643
372,3,5,25.010843683173846
373,2,3,15.802726500217426
374,3,2,15.427382023301375
375,1,2,10.995572212516919
376,1,1,7.869899774759669
377,4,3,20.70862235419428
378,1,2,11.642253808496049
379,2,1,9.259342931033942
380,1,1,8.243428355337437
381,2,1,8.957776455436017
382,2,3,15.585695919624602
383,2,3,16.554626489975153
384,2,4,19.3461002238469
385,2,3,17.396415646250205
386,0,0,1.9605896565987546
387,2,5,22.78163378645804
388,3,3,18.069013006259837
389,1,2,11.962869831035338
390,1,2,11.052601799624572
391,2,3,16.651570173723506
392,2,3,15.700739898468912
393,1,3,13.607231664810044
394,3,2,15.251804277965654
395,2,2,12.508042438236949
396,1,3,13.999262199037858
397,2,4,19.907145669003253
398,2,3,16.35504937466734
399,0,0,5.314024043355136
400,2,1,9.313525962406764
401,1,2,10.874732071633805
402,1,2,11.17712538790616
403,2,1,8.986815474248372
404,2,5,23.84281490473628
405,3,4,22.085671484816558
406,2,4,20.43493108746342
407,2,1,8.582647606484102
408,2,2,12.586238695547891
409,2,5,23.156659469001678
410,2,3,16.211113461534516
411,3,3,18.221757970414608
412,3,3,18.891458802810316
413,2,3,15.797694494203522
414,2,1,8.801617736286378
415,4,4,24.14616553402188
416,2,5,23.33232483531309
417,2,3,15.82963803056427
418,2,2,12.622532883904768
419,2,5,22.8281393924553
420,1,2,11.688383813708105
421,3,3,18.2080375200527
422,1,1,6.20244822738041
423,2,3,16.068107848003716
424,1,2,10.791350788765865
425,2,3,16.04494645605353
426,2,3,17.922383046957638
427,1,2,11.778396412932409
428,3,2,15.081952033170108
429,3,2,15.483964808111397
430,3,2,14.96842116356941
431,3,2,14.520729189619056
432,1,2,10.22659317719204
433,0,0,5.756450796808339
434,2,1,8.944830091848994
435,1,2,11.116544748281493
436,1,1,6.494646185113766
437,0,0,2.790922679797024
438,4,4,24.53052102067416
439,1,2,11.632283216512253
440,2,3,16.404108714464957
441,2,3,16.312144111923395
442,2,3,17.147201871625946
443,2,3,17.375581085147694
444,3,3,18.65326936546232
445,2,3,16.028857741458356
446,1,3,14.018403888062554
447,1,2,10.439675529545147
448,3,2,14.901861855499774
449,3,3,18.913280655919372
450,1,2,11.511868126892065
451,3,2,15.055505052739763
452,1,3,14.11989054278013
453,1,2,10.125258264344836
454,1,2,10.464633603435878
455,3,2,15.416175583900255
456,1,1,6.096066935895884
457,2,3,16.260412716654734
458,2,4,19.655023770777433
459,2,4,20.350104060367315
460,3,3,18.512101496345856
461,2,4,19.011474442071105
462,2,4,19.730275929970844
463,2,3,17.629175960010215
464,3,2,14.835250193188937
465,2,3,16.780895683057317
466,2,2,12.89385363454897
467,2,4,19.41744083021056
468,2,3,16.05580442934406
469,2,4,19.330787055346935
470,2,5,23.128613869243047
471,2,3,16.402447844737594
472,1,3,14.157468122173723
473,2,3,15.97816544633621
474,2,3,16.417488087174696
475,3,5,25.73856224585679
476,1,3,13.326214211394111
477,2,4,19.248328842486586
478,1,2,9.83554044637097
479,2,3,17.1501223590974
480,2,3,17.71439599810117
481,2,4,19.95083218996707
482,2,5,22.59236122895701
483,1,2,11.3049378632257
484,1,2,11.264642172470337
485,2,3,17.71829086556389
486,1,3,13.770662051624074
487,3,3,18.13648200719934
488,1,2,11.396992901265858
489,2,3,16.503657012570574
490,3,2,15.439058305653845
491,3,3,18.72741404219173
492,2,4,19.953305222266486
493,1,3,13.108232450202275
494,2,3,17.954822443997298
495,3,2,15.197137509390837
496,1,2,9.839075990759412
497,2,1,8.607520115322922
498,2,4,19.39781575290346
499,3,2,14.649832433004939
500,2,3,15.827601552888192
501,2,4,19.846933228913336
502,2,3,16.398457983776876
503,3,2,14.77595779331426
504,1,2,9.566745514210611
505,1,2,10.295621447154776
506,1,3,14.388585125240326
507,3,2,14.765198358459106
508,1,2,10.87217366004253
509,2,3,17.004889585770055
510,3,4,22.17950160172739
511,1,3,13.197755154486247
512,3,2,15.471571003921595
513,0,0,5.433286130294352
514,1,3,14.075779973383215
515,1,3,14.082333337946787
516,0,0,5.0673385964031645
517,2,3,16.317914036101183
518,3,2,14.587745823774092
519,4,3,21.253591297023412
520,2,3,17.541766127635935
521,0,0,4.107040596756912
522,3,2,15.43771154057364
523,1,2,10.883684305864158
524,1,2,10.747292545698528
525,2,3,16.433550799450312
526,3,3,18.337434917873413
527,2,2,12.061044416468711
528,2,3,17.025114675851952
529,2,4,19.31488819206788
530,2,3,16.508739857433447
531,2,2,12.347008266836053
532,1,3,13.930246781553883
533,4,5,28.466295235373195
534,2,3,17.47764524457299
535,1,3,13.036577989592397
536,2,3,16.403512186983008
537,3,4,22.393648274355158
538,4,3,21.158203118085886
539,2,1,9.38893502774334
540,0,0,3.54667770570793
541,0,0,5.4294695552662535
542,2,3,15.734559516992197
543,2,1,8.542034162933277
544,2,1,9.009707560554869
545,2,5,23.57404666814932
546,2,3,16.248606212709696
547,1,1,7.075303556086166
548,1,2,10.166702584364629
549,1,1,8.251013526553397
550,1,2,11.485812216929137
551,4,4,24.93659817651842
552,1,1,6.968639493547663
553,2,4,19.899481622289024
554,2,3,17.733647414460272
555,2,3,17.058886675503725
556,1,3,14.22996426763873
557,2,3,16.080655044475147
558,2,3,17.78157970218644
559,2,3,15.694366740131871
560,2,2,12.310407337310249
561,1,2,11.656587402593663
562,1,1,6.447407958668931
563,3,3,18.094586420116897
564,1,2,11.918238936359781
565,2,2,12.811575647577817
566,1,2,11.288362643724218
567,2,3,16.176311204943648
568,2,2,12.169150896303382
569,1,1,6.965457551197151
570,1,2,10.35482269347926
571,1,2,9.944504998174523
572,2,3,15.666731626195608
573,3,2,15.417574129655346
574,3,3,18.357648675524853
575,2,4,19.388373011419397
576,2,2,12.519737642731123
577,1,2,11.696192146266771
578,2,1,8.833485291134421
579,1,2,9.736083434977104
580,3,4,22.47297795507198
581,0,0,4.538424903132723
582,1,3,14.207246069953241
583,1,2,10.661038125268332
584,3,2,14.548045792088164
585,2,4,19.021118109773685
586,1,3,13.857091593542629
587,1,2,11.695335871858859
588,2,4,20.453381254696737
589,3,4,22.008278791804692
590,2,4,20.333316002950266
591,3,4,21.702281836805174
592,2,2,12.453737768673943
593,3,2,15.14274980911273
594,1,1,6.8163519169883
595,0,0,5.098432838315615
596,2,3,17.40223537208436
597,1,3,14.229981880642042
598,2,3,16.91085175803937
599,2,3,16.288527075135008
600,3,2,14.898451550178539
601,1,3,13.89662988859405
602,2,3,16.80327421851188
603,3,3,18.680342140777608
604,2,3,17.75600528505161
605,1,3,13.177306035207982
606,3,3,18.380862111773652
607,2,3,17.705406167505593
608,2,3,17.025388760998627
609,2,3,16.60396391349586
610,3,2,14.653700987405948
611,2,3,16.24315119429612
612,1,2,10.748972981730148
613,1,3,13.810152272304451
614,1,2,10.842427273642805
615,1,1,7.452444015959497
616,2,2,12.591452637182988
617,2,2,12.794840404078101
618,4,3,20.51496610191843
619,2,5,23.44914943463079
620,1,2,10.046524235208556
621,2,1,9.27994185173555
622,3,5,25.705350957522235
623,2,3,16.95109583121713
624,2,3,17.390622951325913
625,1,2,11.953481311130513
626,4,3,21.240177787132463
627,3,5,25.50252282190966
628,1,2,11.937070899773419
629,2,3,17.736291389662274
630,4,3,20.74442530108143
631,1,3,13.405698310071777
632,2,3,17.72161025267635
633,2,3,16.62306213186396
634,3,3,18.613107493406954
635,1,1,7.220853636206939
636,1,3,13.160190566459326
637,1,2,9.751888553171645
638,0,0,5.631957232272262
639,2,3,17.0996462703543
640,1,2,10.598577446206901
641,2,4,19.72207174474388
642,2,3,15.584474866943337
643,1,1,8.424963507680367
644,3,2,14.978573449230899
645,3,2,14.613454741211932
646,2,3,17.718910177199625
647,2,3,15.878740003514764
648,3,3,18.729810880584527
649,2,4,19.31948774106505
650,1,2,11.003111902027754
651,5,4,26.696339957326995
652,4,3,21.316955721829306
653,1,1,6.998401303746492
654,3,5,25.47987843943837
655,2,4,20.43858120132283
656,3,4,22.430209549594743
657,0,0,5.882255426845649
658,1,1,6.682758108760323
659,1,2,11.201913602097454
660,2,5,22.91299488355457
661,2,2,12.56840852794856
662,1,2,10.946495553924686
663,1,3,13.613995092333123
664,2,2,12.070080847178284
665,3,2,15.255973569440043
666,2,4,20.42151015643782
667,2,4,20.013511617465944
668,2,3,15.89170473771523
669,1,2,11.688776243655976
670,1,3,14.007120955926641
671,4,3,20.616113062048115
672,3,3,18.334377599597104
673,1,2,10.021158427003826
674,1,1,7.612877564786507
675,0,0,0.25708291276782447
676,2,3,16.339629944178753
677,1,3,14.333931981888778
678,3,3,18.039487553534364
679,3,3,18.541170168270085
680,2,3,17.923394970493277
681,2,3,15.682014767843583
682,2,3,15.501472584562027
683,4,3,20.729582894696147
684,2,3,16.973649044916804
685,3,4,22.264708337451925
686,2,2,12.470848932996542
687,1,3,13.025226527399875
688,1,3,13.33277366487796
689,4,3,20.648581357641206
690,3,3,18.347378849339382
691,2,3,16.11689563728845
692,2,2,12.10148914642464
693,1,3,13.389129666674549
694,3,2,14.957501319005711
695,2,5,22.958342254658398
696,2,4,19.762684476580702
697,3,2,15.356996243519156
698,3,2,14.59579815128334
699,3,2,14.831915562573254
700,4,4,24.92709373610977
701,2,4,20.26692683094331
702,2,3,15.714236197049823
703,1,2,10.108379182205411
704,2,3,16.47620871079796
705,2,3,16.30380725043026
706,1,3,13.749065995708001
707,2,4,19.284239976771335
708,3,4,21.984542152887187
709,1,2,11.280558405804989
710,1,2,11.258020382556218
711,2,3,16.256215702027568
712,0,0,3.938239176416271
713,1,3,14.358060307114677
714,3,5,25.186852119386188
715,2,4,20.20231056972727
716,4,3,21.199526838355943
717,1,1,8.394504752288771
718,1,1,7.6642324446827725
719,2,4,19.848752026088547
720,1,3,13.87488833004495
721,2,3,16.01343166866917
722,4,4,24.430896405700764
723,2,3,17.850417822771
724,0,0,5.0322180035060455
725,1,3,14.006080675627366
726,2,4,19.920297962052683
727,1,2,10.911094461552112
728,2,4,20.070568427897655
729,3,2,15.492902055442213
730,2,3,16.49228931837214
731,2,3,17.04849545979489
732,1,3,13.24743886029793
733,1,3,13.137603995817914
734,1,3,14.266803386264108
735,2,1,9.367941779525392
736,2,3,17.486365088127606
737,1,1,7.467996203882226
738,3,3,18.567059279914925
739,0,0,5.08034804968996
740,5,4,26.75506935973037
741,1,2,10.408920145995205
742,3,4,21.779661097138153
743,2,1,9.296403566554499
744,1,2,11.670990741956071
745,2,4,19.886467698254158
746,1,3,14.305904234359854
747,3,2,14.752669641427985
748,1,1,6.748318170091288
749,3,4,21.873922294149395
750,2,3,16.258049424847272
751,2,4,20.44711474429043
752,2,3,15.613772054681252
753,1,1,7.314502451995165
754,2,3,16.313546971841465
755,2,2,12.697215762158518
756,3,5,25.398436026998915
757,3,3,18.87675841106091
758,4,3,21.047524334414696
759,3,3,18.517408012124342
760,3,2,14.9254226991166
761,1,3,14.480484521630638
762,2,4,20.481059602483278
763,2,2,12.517620516420543
764,2,4,19.470589038190365
765,3,3,18.62216496837762
766,4,4,24.539660182979233
767,1,3,14.493972221256277
768,2,2,12.838311131032597
769,1,3,14.415460954168081
770,1,2,10.55801854106679
771,2,3,16.05178734482888
772,1,2,11.270959806985037
773,1,2,11.276142586427113
774,1,2,11.623983178068936
775,2,3,16.245902282393825
776,1,3,13.077966598083275
777,2,3,16.55887737161138
778,1,1,7.720706363883512
779,1,2,10.352045377687958
780,4,3,21.267093590336827
781,1,2,9.853811054318406
782,3,2,15.499742719243288
783,4,3,20.992948350086934
784,1,2,9.689572766474589
785,2,4,19.14997611517647
786,3,2,15.454280103184308
787,3,3,18.80676667672317
788,2,4,20.414906781690796
789,3,3,18.741856799058
790,1,3,14.32366604816096
791,2,3,16.7224107414882
792,3,5,26.387831904692547
793,2,5,23.150837134089834
794,1,3,13.786028572556837
795,2,2,12.533243350812928
796,1,2,11.907151940105942
797,2,2,12.66407086005563
798,1,1,7.234325011390009
799,3,2,15.250898763027196
800,2,4,19.48159831755487
801,2,2,12.572925367385842
802,2,3,17.52030745751356
803,4,4,24.153251687328957
804,3,3,18.8183230883835
805,3,2,14.95270219155518
806,1,3,13.922883848720513
807,2,3,17.882176976145146
808,2,3,16.190916719578688
809,1,2,11.420677227354473
810,3,3,18.904217094673225
811,1,3,13.692064437303358
812,1,1,6.2700483024664635
813,1,1,6.759162518641851
814,2,3,16.50836750429587
815,2,3,16.880205964905752
816,2,2,12.142958902831236
817,1,1,7.348188841541022
818,2,2,12.293746812626328
819,3,2,15.400127152423533
820,2,1,9.196360253362208
821,1,2,10.341489342048552
822,3,3,18.260526803428334
823,2,3,17.293047890509612
824,4,3,20.600847548533395
825,2,1,9.30506649479118
826,2,3,16.466592162879405
827,2,3,16.797573874138813
828,1,2,9.919120913576617
829,2,5,23.784329129491347
830,2,3,15.697890356470149
831,0,0,4.74178029521209
832,2,4,20.119987591889277
833,2,3,15.788414608565178
834,2,3,16.13307120713982
835,2,2,12.9648864183571
836,2,4,20.02822063143886
837,1,1,7.831496194067304
838,1,1,7.782545313643664
839,1,2,10.180396476140828
840,2,3,17.128324103939228
841,4,3,20.566749336029638
842,2,3,16.749062270507476
843,2,4,19.872699848001382
844,1,2,11.40550054642981
845,4,3,20.974664564433454
846,2,3,15.685997553549802
847,3,3,18.72669435389454
848,3,2,14.550802439878503
849,2,4,20.301719084126105
850,2,2,12.324787267226037
851,4,3,20.50148138817056
852,2,5,23.397487985172184
853,2,3,15.8835115265164
854,3,3,18.503264408263398
855,3,2,14.64129170405437
856,2,1,9.453197133838131
857,2,3,16.24240413283429
858,2,3,17.21154971563451
859,3,2,15.321305391282321
860,2,2,12.184559773110369
861,1,1,8.374807938583654
862,1,2,10.993073747542883
863,3,2,14.874116136554965
864,2,3,15.756183566667154
865,2,3,17.425485777166422
866,3,2,15.217470244183557
867,3,3,18.35300447816431
868,2,2,12.445085096551917
869,2,5,23.842100281742166
870,2,2,12.592980602452435
871,1,3,13.803422224260625
872,2,3,17.765740114133663
873,1,2,11.707414727446501
874,2,1,9.430617824883257
875,1,2,11.117661969961215
876,2,3,17.161989578876515
877,1,3,13.422198840153841
878,3,3,18.435925313526525
879,1,1,6.643338257316223
880,2,1,8.736718323833125
881,1,3,14.125339973326097
882,1,3,13.861230706182827
883,4,3,21.209515553646153
884,1,2,9.751821421398482
885,2,3,16.059116726017457
886,2,3,15.68572645679485
887,1,1,8.123141727168905
888,2,1,9.176176802668788
889,1,3,13.369313475582015
890,1,2,10.197955305646039
891,1,2,10.5541625306656
892,1,3,13.560862492024881
893,3,3,18.089083523291805
894,1,2,10.651369131838038
895,1,2,10.284887384403007
896,1,3,14.261671614814249
897,1,3,14.037785101443378
898,1,3,13.097561216557432
899,1,2,11.955513451296476
900,1,2,11.99204841890666
901,3,2,14.668486421788222
902,2,3,15.772652213855023
903,2,3,17.15318170416037
904,2,2,12.724722973045317
905,1,2,10.859706468164493
906,2,1,8.66764234848976
907,4,4,24.40703037864713
908,1,3,13.544894685119843
909,0,0,4.0734811301178535
910,3,2,15.200057667942684
911,2,5,22.523878520425832
912,4,3,21.327177745963674
913,2,4,20.349322536459855
914,3,2,15.175671307037357
915,1,1,7.113674192549862
916,2,3,16.79405580804629
917,3,2,15.264507366544887
918,2,3,17.551430055241624
919,4,3,20.633606431802264
920,1,2,10.705606251334272
921,3,3,18.37918367941634
922,2,3,17.44530547261907
923,2,4,19.552061326630685
924,2,3,16.865656856343964
925,1,3,13.625246480343337
926,1,3,14.085701101366386
927,3,2,15.281636436509112
928,0,0,5.03204067712392
929,2,4,19.581837058798417
930,2,2,12.325473293947105
931,3,3,18.011533518284494
932,3,3,18.828988390659468
933,2,3,16.654206044576483
934,3,3,18.931914886958975
935,3,3,18.467394621923187
936,1,1,7.9146886129884635
937,1,2,11.926519604180044
938,3,2,15.054250499634637
939,2,3,17.077205930820753
940,3,2,15.290140231843546
941,1,2,10.483776472057999
942,2,2,12.93172974035915
943,2,4,19.47006008017364
944,2,2,12.540848966654288
945,2,4,20.084719390114135
946,3,4,22.253283020107787
947,0,0,5.79700505823989
948,0,0,1.924091408116615
949,2,1,9.034045199404401
950,2,1,9.467982928849072
951,1,2,10.751402893383585
952,2,4,19.767577554539937
953,2,3,17.41670703804413
954,2,1,9.16491714405748
955,1,2,10.918964242926492
956,1,3,13.760419485079456
957,2,4,20.120642503036734
958,2,3,16.033177704728523
959,1,3,13.398708836533022
960,2,3,16.734418037812127
961,1,2,11.622674550829608
962,2,4,19.516504584885446
963,2,3,16.204575884941185
964,2,3,17.75767759065872
965,2,1,8.930672838799746
966,2,2,12.465760720207697
967,3,6,29.077809188762338
968,2,3,15.910816348219111
969,1,3,14.498249791465527
970,1,2,11.57797725078926
971,2,3,16.534566565091577
972,2,4,19.153526757350456
973,2,2,12.597411125113231
974,2,2,12.684095922917868
975,3,4,21.926931745291135
976,1,3,13.072505379750336
977,3,2,15.115837004425893
978,2,3,16.556211334801784
979,2,1,9.40343678534455
980,2,1,9.30273354785525
981,2,3,17.396421378587625
982,3,3,18.055741604280925
983,2,2,12.818909334781882
984,1,2,11.602286486367897
985,1,1,8.351773063398332
986,3,2,14.92516251791457
987,2,2,12.191808571385197
988,3,2,15.05947637264105
989,2,3,16.145225313864234
990,2,3,16.607072291066785
991,3,2,14.730473652757464
992,2,2,12.272102628200253
993,2,3,16.55955845666159
994,4,3,21.013749773948796
995,3,2,15.286984072658754
996,1,3,14.138749443733493
997,2,3,17.568431930862715
