,K,L,w
468,4,5,28.416945229959463
469,6,5,32.634232101212774
470,5,7,37.7385332259442
471,6,5,32.97298917094539
472,3,5,25.262787557848323
473,3,5,25.539269729518686
474,5,8,40.93640029438591
475,4,7,35.16273945833981
476,6,5,33.07623696098496
477,5,7,37.07243727193179
478,3,3,18.026783602164898
479,3,6,28.606539049606543
480,4,4,24.760252773274285
481,3,4,22.259854217339935
482,6,5,32.681017368678866
483,3,3,18.593218538125345
484,3,6,29.501413068010493
485,4,4,24.097195423719377
486,3,4,22.067716827813605
487,4,5,27.50324174414821
488,3,6,28.74744862110331
489,3,5,25.98232251190177
490,3,5,26.193126648336552
491,4,7,35.347229361416254
492,2,5,23.766294454323074
493,3,6,29.58078693431492
494,2,4,19.819563831873168
495,3,6,29.698771844249688
496,4,5,27.961104634188146
497,4,5,28.426338101462846
498,4,6,31.272003063772004
499,6,7,39.805726664561575
500,4,4,24.53571999492239
501,4,6,31.389579861783623
502,5,6,34.435970486933364
503,4,6,32.11885958786802
504,3,5,26.47376615794963
505,2,5,22.65976440212048
506,3,6,29.11176709661904
507,4,5,28.302297012170012
508,5,4,27.0683954225276
509,3,5,25.647580446823397
510,5,7,37.44635930526749
511,3,5,26.059718394110842
512,6,5,33.35806634406138
513,4,5,28.20611730689508
514,3,5,25.370171530392724
515,5,5,30.005794666135998
516,4,6,31.859441849241136
517,6,5,32.65475305685806
518,3,5,25.243726478437885
519,4,6,31.714953644060547
520,6,5,33.43427199873076
521,5,7,37.110056565254006
522,6,5,33.42244601162037
523,4,5,28.012227687864957
524,4,4,24.561333334965582
525,4,7,35.02329652028554
526,4,4,24.120827121644744
527,4,3,21.377419317311954
528,6,5,33.419855093810405
529,7,6,39.49251697544023
530,4,5,27.986031033169496
531,3,4,22.400971232558028
532,5,5,30.228020413067682
533,6,5,33.16312069072353
534,5,8,40.70945758278881
535,5,6,34.276293123736075
536,5,6,34.12124661016156
537,4,6,31.306666195046088
538,4,7,34.56171516899229
539,4,6,32.485667750445515
540,5,4,27.284594732467436
541,3,5,25.84490681030838
542,5,6,33.99395985684909
543,3,5,25.942658729565494
544,6,5,32.785271208117635
545,5,5,30.225425394469784
546,5,6,33.53797108977591
547,3,4,22.163109521497603
548,4,4,24.73491839916673
549,3,5,25.432221239094382
550,5,4,27.232017381857045
551,6,5,33.18953040367222
552,5,5,30.99618339044164
553,5,5,30.906982028181766
554,6,6,36.15726228191802
555,5,6,33.737033868103495
556,3,5,25.79863425353944
557,4,5,27.547673971768035
558,5,5,30.401683565011577
559,6,5,32.92497255341283
560,5,4,26.713870972869785
561,4,7,34.582682342524116
562,5,4,26.53358349633676
563,4,5,28.362867048332163
564,2,5,23.814315393516303
565,4,4,24.840623917713227
566,4,6,31.40233863166638
567,3,5,26.016181750708057
568,4,6,31.282231209067234
569,2,5,23.375862270782385
570,3,5,26.237658172349377
571,4,6,31.804941285742323
572,5,6,33.58108431943613
573,6,5,32.61429841382242
574,5,7,37.566608902613865
575,3,5,25.690917617292662
576,5,4,27.324601979757652
577,3,6,28.666392529916656
578,6,7,39.920604949398026
579,5,4,26.86815156914207
580,6,7,40.33458999243589
581,5,8,41.25463086599005
582,3,6,28.72988506324818
583,5,8,41.70743145817508
584,5,4,26.551405756445682
585,6,6,36.54053250314651
586,4,8,38.078276190631044
587,4,5,27.902769326593322
588,5,5,30.351993933060598
589,5,4,27.471878373107934
590,6,5,33.29445689131457
591,2,3,15.625556442050218
592,3,6,29.009777638458313
593,4,7,35.96020672624265
594,4,6,31.168421835432646
595,5,6,33.716695421999134
596,4,8,38.33200518852063
597,4,6,31.030674793550762
598,6,5,32.618332800626675
599,5,7,37.71454964558967
600,7,7,42.87991434307918
601,4,4,24.13448415970882
602,5,5,30.593700857659893
603,5,6,34.31892761177281
604,4,6,31.041456253649052
605,4,6,32.30776683272709
606,3,5,25.288462737493546
607,4,7,35.95317755799139
608,4,6,31.644936067792543
609,6,5,33.4214753965601
610,5,4,26.61627042108156
611,4,6,31.2412887656517
612,5,6,34.186651862346196
613,4,6,31.223721856178436
614,6,6,36.71665948980575
615,4,6,32.39472366784434
616,5,6,34.12079355271251
617,3,5,25.571859875240648
618,3,6,29.706454920842194
619,4,5,28.18097029342338
620,4,6,31.687548983945426
621,5,6,33.66122256699842
622,5,5,30.584535170421155
623,6,5,32.9719896137089
624,4,6,31.865317793263742
625,2,5,23.73093546384995
626,5,8,40.94620226552622
627,6,5,32.76668886004714
628,4,3,21.316476179615464
629,5,5,30.24194273372323
630,6,5,33.1202085793957
631,5,6,34.02351860220315
632,5,4,26.75367939712264
633,6,5,32.73883673780587
634,5,5,30.96839669155098
635,3,6,28.81030088510227
636,5,7,37.93078821738489
637,6,5,33.02308417499813
638,3,6,28.938764251502857
639,4,6,31.071183498418037
640,5,6,34.04958699793876
641,6,5,33.32769735452152
642,5,5,30.797762114958644
643,5,4,26.64293190416467
644,5,7,37.31066642900415
645,4,4,24.689600493085642
646,2,5,23.69935152447305
647,4,5,27.875804318749545
648,5,4,27.16006304857517
649,4,4,24.47777465416515
650,2,3,16.94319564261278
651,6,5,33.09418313711173
652,3,6,28.9889400957195
653,4,7,35.98507973831054
654,3,5,26.01026111549705
655,3,6,28.660742321822326
656,5,5,30.649671515918868
657,3,6,29.02192310755832
658,4,4,24.66929230807389
659,5,6,33.97248866236928
660,4,7,34.85886182062801
661,2,4,19.838205967475115
662,5,5,30.800814706028866
663,5,4,27.012378431839583
664,5,6,34.060077164614704
665,3,6,29.242738398021313
666,3,6,28.761832107329813
667,3,6,29.33152598290837
668,4,7,34.589482288136566
669,3,5,25.317232524570436
670,4,7,35.64311086653545
671,3,4,21.52375092381671
672,6,6,36.36633879296757
673,2,5,23.06029478572085
674,4,6,32.32763710763848
675,4,6,31.19068007811768
676,5,5,30.931940618444465
677,5,5,30.99986158699559
678,5,4,26.90132940073846
679,3,5,26.485918124577488
680,5,7,37.04462507991684
681,3,5,25.415395058529015
682,3,5,25.973380498676164
683,5,4,27.19926070382141
684,4,3,20.533776674619517
685,5,6,34.345699857795935
686,5,4,26.837059019970418
687,5,7,37.45666020629946
688,4,4,24.557527007229965
689,7,6,38.80012518356635
690,6,5,32.62968436269182
691,5,5,30.455875333471248
692,6,6,36.154781117844536
693,3,6,28.911202063875283
694,7,7,42.991517248966936
695,3,6,29.710514416750094
696,3,6,28.51377698313742
697,3,5,25.780340932136745
698,3,5,25.394843066179646
699,5,5,30.330967450137763
700,5,6,34.42899954183354
701,2,3,17.937369691768225
702,4,5,27.647413365821265
703,4,3,20.75888115059378
704,3,4,21.812439066025124
705,4,5,28.456259451658866
706,3,6,29.435061065474112
707,5,7,37.02899444967407
708,5,6,33.89961386818662
709,5,4,27.21192183180966
710,3,6,28.692892985490257
711,5,4,26.990007129987692
712,7,6,39.02957706845542
713,3,5,26.43760137480893
714,6,5,32.7384343095641
715,5,5,30.813033033328125
716,5,4,26.79792903480832
717,4,5,28.458776604941278
718,6,5,33.26509915437536
719,2,3,17.600309329711877
720,5,6,34.17906296150285
721,5,4,27.001585948636922
722,3,6,28.66083457383358
723,4,7,35.03793262392668
724,5,5,30.62362454694255
725,3,6,29.78811955351902
726,4,6,31.925457959553647
727,5,5,30.26270258020717
728,5,6,33.9638311272415
729,2,5,23.129362181256965
730,5,5,30.00681767784226
731,5,5,30.344466128152632
732,4,5,27.903817502362067
733,6,5,32.722155539243055
734,4,8,38.111866966349865
735,3,5,25.672926803652548
736,3,6,29.201164849390974
737,3,5,25.93946417261942
738,6,7,40.20321212864635
739,2,5,22.72920063480406
740,4,4,24.884481954291754
741,5,7,37.842422037013904
742,4,4,24.20039334839655
743,3,5,25.962623829702984
744,4,6,32.06888581306986
745,4,5,28.285775864730272
746,3,6,28.50645137912034
747,5,4,26.942833354172645
748,5,8,41.82747454118284
749,5,6,34.149921636869095
750,3,5,26.438450633208447
751,4,5,28.243820255325893
752,4,4,24.87895877707189
753,5,6,34.14725026590179
754,5,4,26.98956976633751
755,5,4,27.431375038274066
756,4,6,31.76183945865048
757,3,5,25.927174095533267
758,4,7,35.89455462427351
759,5,5,30.24924570362025
760,4,4,24.575357734747918
761,4,6,31.621109541350076
762,5,4,27.261824442845505
763,4,5,27.87107499824472
764,5,8,41.98585997064561
765,2,4,20.47987333642268
766,4,6,32.15760651051775
767,4,6,32.29601241953373
768,6,6,36.512265349355815
769,4,5,27.701348409291565
770,2,4,20.01391718138636
771,5,5,30.816024372059978
772,4,7,35.816414443160504
773,5,6,34.014331694044024
774,6,5,32.83639015819517
775,4,5,28.455442062314244
776,3,6,29.91385486451619
777,3,5,25.256057771647097
778,3,5,25.19384022604244
779,5,7,37.309016212643144
780,4,7,34.70038370360788
781,2,4,19.940015784668862
782,3,5,25.398546254332135
783,4,6,31.457393136671286
784,5,4,26.883790581957857
785,6,7,39.80776847603742
786,4,7,35.37157225649788
787,3,5,26.487451617213058
788,4,7,34.68047418190172
789,5,5,30.401442024065894
790,6,7,40.048608660503966
791,5,4,27.391703337810597
792,6,5,33.12798446165609
793,4,6,31.98865117309671
794,4,7,34.75244614239795
795,6,6,36.48350401991835
796,3,6,29.985052584830083
797,5,5,30.633973514571245
798,5,6,34.330435397224484
799,4,5,27.80820074282796
800,4,7,34.9682982441329
801,6,6,36.74066388121312
802,5,5,30.386090605765002
803,2,5,22.99923295051317
804,6,6,36.46150423632323
805,2,5,22.830433920737892
806,4,6,31.50129747570064
807,4,6,31.386341667011344
808,4,6,31.45797866156722
809,3,6,28.571415071118956
810,6,5,32.88374591863611
811,5,4,27.32698620756642
812,3,6,28.979795122664136
813,4,6,31.919428390786653
814,2,4,19.879531783482662
815,2,5,22.87171974306836
816,2,5,22.597263155505534
817,4,6,31.42686601746914
818,4,7,35.296325183216396
819,3,5,26.442344970235897
820,2,5,23.392035590555224
821,3,6,28.80654914829279
822,4,5,28.346528004553516
823,5,6,33.515198085770685
824,4,7,35.53366945728692
825,4,4,24.34883697525229
826,2,4,20.494734192364703
827,5,6,34.038958650663126
828,2,3,17.124609343769656
829,4,6,31.9018485438937
830,4,5,27.70629253141282
831,5,8,41.948260625946716
832,3,5,25.77732292369771
833,4,5,28.190772118098156
834,5,4,26.692223644115156
835,3,5,26.081734389447973
836,5,4,27.255437377983153
837,5,5,30.906103206418887
838,2,5,22.527798548440245
839,4,5,27.6341450295024
840,6,6,36.30636961650386
841,4,6,32.267011418938644
842,6,7,40.26476700767128
843,3,6,28.544609377577633
844,6,5,32.50548546795671
845,4,7,35.71916629247805
846,3,6,28.71203548696511
847,3,5,25.809682232688345
848,3,5,26.03035543551076
849,3,5,26.204801515713626
850,4,5,27.884109549926112
851,5,4,26.73551446335485
852,5,4,27.45621155226178
853,5,5,30.770291028820875
854,5,6,33.7369215430174
855,3,6,29.58277606578026
856,3,4,22.221166178579693
857,3,3,18.447332390211926
858,5,4,26.929739842672916
859,6,5,32.94644783702339
860,4,8,38.05724609414216
861,5,7,37.36269658393967
862,3,6,28.76504573808607
863,5,4,27.24153285999847
864,3,5,26.04833222931529
865,4,6,31.815199391067196
866,4,7,35.04718088153073
867,6,5,32.56586384775567
868,5,5,30.610088241964387
869,4,4,24.271181180141475
870,4,7,35.774210168974555
871,6,5,33.14665982489692
872,4,7,35.58045393587331
873,3,4,22.358308314613062
874,6,5,32.55684665006228
875,3,5,25.773719290229735
876,4,5,27.794592553226245
877,5,4,26.932854614728306
878,5,8,40.53160725730328
879,5,5,30.727344530079023
880,4,4,24.26840074736465
881,6,5,32.89091151050058
882,2,5,23.056610703860446
883,3,5,25.83847110458091
884,5,6,34.038480183746685
885,3,5,25.22755886819634
886,3,5,26.081210197343122
887,5,7,37.31916369631793
888,4,6,32.47019183263882
889,4,8,38.47092527009987
890,5,5,30.877935182646212
891,4,6,31.633704467691143
892,4,5,27.70447388258731
893,3,6,29.91596665979749
894,6,5,32.90979321409887
895,5,5,30.334932368377725
896,6,6,36.66608205470046
897,3,5,25.09500407643549
898,4,8,38.12499670973027
899,2,4,20.401881060554913
900,4,6,31.592453298389668
901,4,8,38.23354108418531
902,4,6,31.456206591003244
903,5,5,30.527188556714624
904,4,5,27.87477082781229
905,2,5,23.940473026136452
906,5,4,27.265052986349197
907,4,5,27.728408177837018
908,5,6,34.097995594546276
909,4,6,31.61760045136512
910,2,5,22.749003520893528
911,4,5,28.177076829646996
912,3,5,26.471270535722475
913,4,5,28.47147465605527
914,3,6,28.878818110113453
915,3,6,29.81987692652903
916,4,7,35.065520998953566
917,4,7,35.411043225646225
918,5,5,30.11872953004505
919,4,6,32.37279014449199
920,6,5,32.77968891422237
921,5,4,27.249879890912283
922,6,5,33.44591203762893
923,6,5,33.40714122833963
924,4,4,24.348255428010205
925,3,5,26.17027160684694
926,4,6,31.505528213299346
927,5,4,26.94301977902582
928,4,5,28.3115352801135
929,3,6,29.72776799528837
930,3,4,22.45097040369602
931,5,6,34.47466253454376
932,4,6,32.16727080364352
933,2,5,23.382070874165855
934,5,4,26.850158795302825
935,5,6,33.85904679840234
936,3,5,26.013590867895804
937,4,6,31.62627042825232
938,2,5,23.127182020661415
939,4,5,27.70802981419104
940,5,7,37.3077980044295
941,6,5,33.41629576132051
942,2,3,16.6759264023809
943,4,7,35.424011541199306
944,4,7,35.63688421928077
945,4,6,31.630104018049643
946,4,5,27.73904279942357
947,3,6,29.913165062923067
948,2,5,23.17430858890303
949,3,4,22.138961589606026
950,3,6,29.207289415690585
951,3,6,28.54949039669181
952,4,6,31.223290048067305
953,4,6,31.173795468794747
954,6,5,33.14396806428334
955,2,4,20.12634077502466
956,4,4,24.877336336116162
957,5,6,33.716943105513465
958,3,6,28.739975454778126
959,3,6,28.635183323291137
960,3,6,28.833612942308775
961,6,5,32.51447475735602
962,4,6,31.355856556294146
963,2,4,19.932496891201453
964,6,5,33.41961628036866
965,3,6,29.913925837605166
966,5,5,30.148172504013484
967,3,4,21.600053724333797
968,5,6,34.42041299782346
969,5,5,30.866931693327523
970,5,4,26.892808296137417
971,3,5,25.15809856419346
972,4,5,28.29231290679218
973,4,4,24.81016262763609
974,6,5,32.8116479472108
975,3,2,14.853165662074467
976,3,6,29.285461855524456
977,5,5,30.05713327614058
978,5,7,37.376346391976
979,6,8,43.44467288894898
980,4,6,31.21404128599503
981,5,9,44.06867782727659
982,2,4,20.446676409379926
983,3,4,21.73563407677041
984,2,5,23.54651692305525
985,4,4,24.77210118341543
986,2,5,23.99917946124784
987,3,6,28.885601117549335
988,4,7,35.28807549219411
989,3,5,25.107112475051927
990,3,6,29.25087436183223
991,6,6,36.381379882556004
992,3,6,29.39339217728693
993,3,5,26.461104222782062
994,3,6,29.31473596707384
995,4,7,35.27306069881812
996,6,6,36.65792610172328
997,5,5,30.429423103272654
998,3,5,26.051975834729536
