,K,L,w
198,7,6,38.95025396022969
199,4,6,31.78134941823115
200,6,8,43.44558836700563
201,7,6,39.359768972653875
202,4,6,32.45935374721207
203,5,6,33.96053224395654
204,5,8,41.14680481696249
205,4,6,31.47189812585438
206,6,6,36.9446201329484
207,5,7,37.84465670299856
208,5,9,44.33011724099159
209,7,7,42.747847135885
210,7,7,42.875836228198715
211,6,7,39.9446425097131
212,8,7,45.47578616893248
213,6,7,39.71108706225778
214,8,9,52.39840488234755
215,4,7,35.10585074218618
216,6,8,43.131654338326236
217,7,7,42.10487280246372
218,6,7,39.86888024281517
219,5,6,33.88416138465118
220,5,10,47.66974979583557
221,4,8,38.056485164326304
222,5,10,47.615153366489494
223,7,8,45.61092138107319
224,5,8,41.87413477742129
225,5,8,41.51517415657368
226,5,10,47.60793121658096
227,5,6,33.542197306300835
228,7,6,38.74400182385165
229,5,8,41.24984367327822
230,7,6,39.41008889341961
231,8,8,48.113084726453565
232,4,4,24.636955885741695
233,4,7,35.14305128099178
234,4,5,28.03163506949581
235,5,8,41.34494317911856
236,7,10,52.73804630010336
237,5,7,37.80267148239544
238,7,7,42.068166860879
239,5,6,33.821935044403176
240,6,9,46.69136573087657
241,4,8,38.18581248007018
242,5,6,33.83292615181705
243,4,7,34.71092521462192
244,3,5,26.017035057356814
245,6,8,43.37680740109753
246,8,7,44.75335966398707
247,5,8,40.905291690524706
248,6,6,36.615176385859435
249,7,8,45.644263492022404
250,5,9,44.08235748480909
251,4,8,38.08502561346863
252,6,6,36.703896642412495
253,5,9,44.02812270150414
254,6,9,47.21490031465373
255,6,8,43.979852683262635
256,6,7,40.321040710803665
257,6,7,40.41273000311907
258,5,7,37.57081187541961
259,6,7,39.99465617344822
260,6,8,43.56462618154985
261,6,6,36.268872543248996
262,5,7,37.69504754631196
263,6,7,40.05095078516713
264,6,6,36.53720787988588
265,6,8,43.29898979981777
266,6,8,43.082486810519896
267,7,8,45.962245559964245
268,6,7,40.22313137105451
269,6,5,32.70208028270793
270,6,6,36.220023695644734
271,6,9,47.05062840297753
272,4,7,35.38281704427159
273,5,5,30.353087585990433
274,5,8,41.5600540526172
275,5,8,40.67123978888293
276,6,8,43.60332754201192
277,6,7,39.56566579380494
278,5,8,41.68080465027252
279,6,5,32.75658661369603
280,5,8,40.61124694492996
281,6,6,36.12876758112765
282,4,7,34.761656016736204
283,5,7,37.58411189695812
284,4,6,31.900886542691495
285,6,5,32.84227718176957
286,4,7,35.995776551068694
287,6,6,36.64635284338273
288,8,7,45.40778606231111
289,7,7,42.829485847214045
290,4,7,35.07907779665192
291,7,6,39.41556411667849
292,5,8,41.4229686144989
293,6,7,39.83601407632282
294,5,8,40.5202594556832
295,7,7,42.216646758108574
296,8,7,45.20512902704631
297,6,5,33.49356157232499
298,7,8,46.17412340013723
299,5,10,47.89406760038817
300,5,5,30.829916227560307
301,5,8,41.502282235010796
302,7,8,46.23844238532555
303,3,6,29.475716438309984
304,5,6,34.47466168017666
305,7,6,39.4963652983032
306,7,7,42.19392607477884
307,7,7,42.679920052360096
308,5,9,44.24420023833751
309,6,5,32.621851568400395
310,5,7,37.05098864310471
311,6,8,43.27992305676883
312,7,6,38.848059040884415
313,6,7,40.16617808886611
314,6,7,40.18549073722981
315,8,7,44.79299194970941
316,6,9,46.64507109618417
317,8,7,44.97757693229801
318,6,9,47.4412379727933
319,5,6,34.245869302807044
320,7,6,39.47713403932444
321,4,7,34.638969523493515
322,5,9,44.20161547994804
323,7,7,42.87497877176357
324,5,7,37.921095756490324
325,4,8,38.34142455304213
326,6,7,39.983366375215645
327,5,7,37.08989419931467
328,7,7,42.44157665590509
329,6,7,39.79269220632832
330,7,6,39.43617082409216
331,5,7,37.09868262292568
332,7,6,39.44413623224089
333,7,9,49.50919788297762
334,4,6,32.0224808336584
335,6,6,36.301534143297715
336,6,7,39.77038136407642
337,6,6,36.53740060075612
338,6,9,47.39594284829413
339,6,7,40.024040304050914
340,5,8,41.18092177349393
341,8,7,45.32669849735155
342,7,6,39.42623046481075
343,5,8,41.05388610688959
344,6,5,32.909055380001405
345,7,7,42.671521584667
346,5,7,37.373035867174934
347,5,8,40.81768121425228
348,4,7,35.088004872257365
349,6,8,43.769420532031226
350,7,7,42.17408918988928
351,6,5,32.80010356387386
352,7,6,38.76067704709399
353,7,8,45.92175922886719
354,7,6,39.39319333881043
355,6,7,40.39885970310041
356,4,7,35.059003083208474
357,6,6,36.69685801310952
358,5,8,40.805139620479245
359,8,7,44.78501369235592
360,7,7,42.476782909967234
361,6,7,40.4510687871303
362,7,6,39.17895055983479
363,7,6,38.955763919442234
364,5,8,41.15621068412428
365,6,7,39.84993263293146
366,6,6,36.21787596256907
367,6,7,39.53967055497173
368,6,5,32.63204828157854
369,5,6,33.9290424868925
370,5,8,41.521523467426256
371,6,6,36.95800276796827
372,7,10,53.057360597257976
373,7,6,39.16981612319672
374,6,8,43.90746000320878
375,6,8,43.0122063147284
376,5,5,30.903283433879615
377,3,5,26.35933666239233
378,5,8,40.58312961218604
379,7,7,42.77250602758892
380,5,8,40.593880168715145
381,6,6,36.974590997104684
382,6,9,46.76975280364174
383,5,8,41.53823144360127
384,5,7,37.23459472666402
385,5,7,37.49044328098013
386,4,8,38.401764272750846
387,4,8,38.374911279922536
388,5,7,37.70099547193894
389,6,9,47.46796978177827
390,8,8,48.239403395298126
391,4,6,31.68321814259096
392,7,8,46.32716163849596
393,5,5,30.627683787212497
394,6,9,46.83323906986819
395,6,11,53.92095803629445
396,6,8,43.865206632198884
397,5,6,33.86691598448707
398,5,6,33.65047135986508
399,7,7,42.171343525794406
400,7,8,46.33706403787154
401,5,8,41.60082444389128
402,6,6,36.689400711011956
403,5,5,30.453167049548057
404,6,6,36.104851026267475
405,7,8,46.171899918110995
406,5,9,44.048727057901665
407,5,10,47.97584910349101
408,6,8,43.078755389806304
409,8,7,44.52440408522253
410,5,8,41.72889360902509
411,6,6,36.289544797266515
412,4,5,28.431042795507064
413,6,8,43.0852934823844
414,5,7,37.82306886257117
415,7,7,42.15479730707168
416,7,6,38.809515124162864
417,6,6,36.38976643007804
418,5,6,33.60303694841219
419,5,8,40.81906871107339
420,5,8,41.07096904076857
421,6,6,36.613547691368716
422,6,6,36.094029487862905
423,6,8,43.160779135443285
424,6,8,43.99041186662323
425,4,8,38.31830516693357
426,5,4,27.169737319793462
427,7,8,45.68267132633751
428,7,7,42.126374949075135
429,4,7,35.68292600890753
430,6,6,36.266073503234765
431,5,9,44.44402530110041
432,7,6,38.79599254669106
433,6,8,43.52267208145577
434,7,6,39.42408188235962
435,5,6,33.8409128017062
436,5,10,47.96687225650292
437,8,7,44.86210363853836
438,5,8,41.02119558714219
439,6,6,36.589476618436976
440,6,5,32.71927598357353
441,8,7,45.04996260654326
442,6,7,39.97659684769529
443,7,6,38.51374810914342
444,6,7,40.47461451774225
445,7,8,45.656502791900145
446,8,8,48.93402406948785
447,7,8,46.10824245849695
448,6,9,47.45321425567291
449,5,9,44.008594256621166
450,7,9,49.14044469473008
451,6,8,43.01224533842625
452,7,8,45.97711939193468
453,7,7,42.335668687279046
454,5,8,40.583487854101925
455,5,9,44.2884021625854
456,7,8,45.8411337875543
457,6,7,40.08304931451176
458,5,7,37.67269308558703
459,5,7,37.58864603195036
460,6,6,36.283149417873204
461,5,6,34.49067784335781
462,5,8,41.077458028806035
463,5,6,33.586432203427776
464,5,8,41.37454023397265
465,6,9,47.260179833859375
466,5,7,37.69938711867592
467,6,7,40.211306180228796
468,5,7,37.49423728748147
469,6,7,40.31718686284312
470,7,7,42.188705792800846
471,7,10,53.068478816662754
472,4,5,27.96703875533204
473,4,7,34.99160811906549
474,5,7,37.28632000658516
475,6,7,40.351762171857956
476,7,7,42.735341359133095
477,4,7,35.707613433183695
478,7,8,45.85552375138611
479,6,7,40.3690762272393
480,7,6,38.882247965378085
481,7,7,42.85568625954644
482,4,6,31.07192092977457
483,6,9,47.322830686016
484,7,7,42.96110773314062
485,6,5,32.844372731207535
486,8,8,48.14267318277835
487,4,8,38.455688407403265
488,6,8,43.86648131248711
489,5,9,44.127476902857424
490,7,7,42.431385388079576
491,7,6,39.0601072709978
492,6,6,36.717798187707636
493,5,9,44.48365846665971
494,8,7,45.484603721985636
495,6,7,40.27478532882318
496,7,7,42.92406847291793
497,5,6,33.73344576936427
498,5,7,37.39027943100343
499,6,6,36.36691627598124
500,6,8,43.54920093086536
501,6,9,46.891298037051776
502,4,7,35.567576870771546
503,5,7,37.434834560356386
504,4,7,35.41609450302694
505,7,6,39.283976715837795
506,4,7,34.71916785226739
507,4,5,27.629189075397676
508,6,6,36.82345200532434
509,5,7,37.200632097639925
510,8,8,48.00743921038378
511,8,8,48.52246776650321
512,5,8,40.61273734475141
513,6,6,36.306678603834385
514,6,9,46.59790878810266
515,4,8,38.464787620867085
516,7,7,42.38613226614013
517,7,8,46.088450753531475
518,8,8,48.901512790445665
519,5,8,40.531499296330104
520,7,7,42.97562384677523
521,7,7,42.18576186377217
522,4,7,35.247614653641605
523,6,7,39.869354726861346
524,8,7,44.58271698807316
525,5,6,33.88070312712991
526,4,7,35.80746677858929
527,5,8,41.69323712738362
528,5,7,37.99754265721441
529,5,8,41.44478311977088
530,8,7,44.81409326442208
531,7,6,38.72165166589445
532,6,5,32.50432131625097
533,6,7,39.73829004805221
534,4,7,35.10604823980424
535,5,8,41.8882245571801
536,6,6,36.59927204566529
537,4,6,32.030880696328964
538,7,6,38.68819604351517
539,7,7,42.75352747646925
540,7,7,42.57610897326334
541,4,7,34.56817571796002
542,5,8,41.435697098586054
543,5,8,41.27098839692879
544,7,8,46.22853271003466
545,7,7,42.620589229882825
546,4,7,35.69233467700845
547,6,7,40.2291264621185
548,5,5,30.925581047982973
549,7,10,52.86037483132723
550,5,7,37.66480035964496
551,5,7,37.21569725487493
552,6,5,33.405905276608834
553,6,7,40.38745277908726
554,5,7,37.28138564188484
555,6,7,39.63987097227364
556,5,8,40.99512919174149
557,4,7,35.32710868407747
558,6,5,32.98788790661053
559,5,6,34.12788654923439
560,6,6,36.47506764761672
561,5,8,41.07411216739809
562,7,6,39.135977571819986
563,4,5,28.291450439430225
564,7,9,49.08387571586942
565,5,6,33.804599954396764
566,6,5,33.32900871477662
567,4,8,38.369672871268286
568,5,8,41.411668285575765
569,7,6,38.860167390341154
570,6,8,43.677151529181465
571,4,8,38.46919463437993
572,7,8,45.789066682748455
573,6,7,40.004707837852315
574,6,7,39.64143539252132
575,8,7,44.68423914291803
576,5,8,41.82166404163597
577,7,7,42.154587198497126
578,4,8,38.101732775110726
579,5,8,40.68175782311616
580,7,8,45.9782279894031
581,8,7,45.35379609507848
582,5,9,44.406245306873686
583,6,5,32.998343967228635
584,6,7,39.700825242147026
585,7,7,42.059484753706194
586,6,6,36.30633846408562
587,5,4,27.118760588466472
588,7,7,42.7944613607859
589,6,7,40.150226983128526
590,5,7,37.08960764770174
591,7,6,39.05767159758764
592,5,8,41.13126866291312
593,5,6,34.16346204567806
594,6,6,36.83035437430414
595,4,7,34.88977602891228
596,5,9,44.357189352775286
597,5,8,41.16129133687512
598,5,7,37.4319183975777
599,6,7,40.387300192570216
600,8,7,45.23177550436353
601,5,8,40.98177807550748
602,5,8,41.255842281093756
603,5,8,41.99168931543085
604,6,6,36.189233202964694
605,5,5,30.140268068450716
606,5,7,37.74248579681216
607,5,7,37.82440108974613
608,6,6,36.3964689049947
609,7,7,42.86578779424051
610,7,7,42.671434240430806
611,5,6,33.94105274747852
612,7,6,38.870540956536566
613,5,9,44.21348327725481
614,6,9,46.55290358575058
615,5,6,34.41645795143452
616,5,5,30.7821121938955
617,4,7,35.852425669034645
618,6,6,36.11896720035759
619,5,8,41.75535836305609
620,8,7,44.77277400623234
621,5,5,30.959462474709603
622,6,6,36.70655100834872
623,4,7,34.95821420200273
624,8,8,48.154339074322316
625,6,10,50.38547520506408
626,8,7,45.32348137637933
627,5,7,37.03344296207612
628,6,7,40.35412222875504
629,6,9,47.18702396397054
630,6,7,40.08817159455944
631,8,7,45.381610684303006
632,4,8,38.15374758078588
633,5,8,41.44568662678168
634,4,6,32.44834062599378
635,5,7,37.04468436715301
636,7,7,42.071008597257595
637,7,8,45.92417016851107
638,6,9,47.06785122108062
639,4,6,32.32361119884858
640,6,7,39.863043931902354
641,5,6,33.67981437532573
642,7,7,42.47069132739258
643,7,7,42.080866360257325
644,5,7,37.37063071889329
645,5,8,40.87173407654796
646,6,6,36.064513320201456
647,5,8,40.840782523995784
648,5,8,41.17319699769888
649,4,7,35.79868637519709
650,6,8,43.16354499434599
651,6,7,39.840411812068226
652,8,8,48.69843037612726
653,7,7,42.7117319779427
654,7,6,38.99429565256997
655,6,10,51.26673973573263
656,6,7,39.960717291798474
657,4,7,34.877139864423974
658,7,9,49.23166898026281
659,7,7,42.775152430133
660,5,7,37.92159468226781
661,6,7,39.67122533049475
662,7,7,42.313535930979434
663,5,6,34.23183502953772
664,7,6,38.722668822875306
665,5,8,40.74006815509163
666,4,8,38.22588523485749
667,5,6,34.346305260293235
668,4,6,32.442385432942515
669,4,6,32.2836505708891
670,8,7,44.88948983345256
671,6,6,36.996511852183936
672,7,6,38.67867184491134
673,5,9,44.004876203233316
674,7,7,42.145045013573245
675,4,7,35.34229403497291
676,5,7,37.46512793021438
677,8,7,45.04577031703884
678,4,8,38.25723109862261
679,6,9,47.20452016718555
680,5,7,37.206230856222824
681,5,7,37.67236503451017
682,6,8,43.3432521541163
683,7,7,42.279989818231776
684,7,6,38.89472322492413
685,5,9,44.38801444428755
686,7,7,42.84609418836692
687,6,10,50.278474660026305
688,6,5,33.18725668444862
689,4,7,35.45398262670335
690,6,7,39.68729750963562
691,6,6,36.123197651981066
692,5,7,37.9256001781502
693,6,6,36.45018290703355
694,7,7,42.30952303930864
695,6,6,36.202070171769996
696,6,9,47.23310168268843
697,5,6,34.448875146719885
698,4,7,35.75886211655719
699,5,6,33.84917460247962
700,6,6,36.05773328808422
701,8,8,48.21149231180631
702,5,6,33.60974390803369
703,6,8,43.217093444865775
704,5,6,34.288855193938524
705,6,8,43.63192698965697
706,6,8,43.51519551190145
707,5,7,37.949424383358675
708,7,9,49.05019391285562
709,5,6,34.41283711094989
710,6,7,39.97272692366266
711,7,6,38.942685386760154
712,6,6,36.48018315238159
713,4,6,31.66463755428555
714,4,5,28.013151287070446
715,5,8,40.66544560946834
716,8,7,45.19127276246266
717,6,8,43.34444161465041
718,5,8,41.44802151819144
719,5,8,41.21221214009611
720,3,6,29.508384454117838
721,7,6,38.84534970549103
722,7,6,38.63449245650621
723,5,7,37.84580000726783
724,6,7,39.87069350417525
725,5,5,30.888803392794486
726,6,10,50.893082415918855
727,4,6,32.47193279278087
728,4,6,31.774027201673082
729,5,9,44.45854536567619
730,6,6,36.401091212686296
731,6,7,40.22517775924335
732,6,8,43.63136722820875
733,6,6,36.30475698539157
734,5,9,44.03837515890086
735,4,7,35.187581826817045
736,8,7,44.55990542905594
737,7,6,38.7484696937249
738,5,8,41.86983783384619
739,6,10,51.411007290793655
740,5,7,37.20813746339604
741,6,9,46.794682868355174
742,5,8,40.85087996028591
743,5,8,41.480177133580426
744,6,8,43.123555265943445
745,6,10,51.05159559038921
746,8,7,44.78581758983635
747,7,7,42.55899496985693
748,6,7,40.23013761052079
749,5,7,37.972493796978306
750,4,8,38.21722374344139
751,8,7,45.138140795208535
752,4,5,27.792485652062226
753,4,8,38.35575077260796
754,6,6,36.34954053791051
755,5,7,37.12110910787264
756,6,6,36.41284288578211
757,6,7,39.62904101100451
758,7,8,45.663551047793824
759,6,7,39.8504139858874
760,4,8,38.22313050873996
761,5,6,33.71249310377579
762,4,7,35.964896282084055
763,7,9,49.97479075720349
764,6,7,39.922829110481494
765,4,8,38.424220242373806
766,6,6,36.771786100700275
767,7,8,46.28311751227714
768,6,5,33.12315446240628
769,5,6,33.9548739269941
770,7,6,39.05025016082245
771,4,7,35.71302788546437
772,8,7,45.26855207455741
773,4,7,34.70131084765421
774,7,7,42.62341169414997
775,4,7,34.982087555924274
776,6,8,43.2976738639997
777,5,7,37.07813144519125
778,4,8,38.16831559712593
779,7,9,49.38074812475586
780,5,8,41.672256192645214
781,7,9,49.18354277925185
782,8,7,45.453324043071625
783,6,8,43.26999253094716
784,5,8,40.52824203480916
785,3,6,28.851697674971135
786,6,5,33.21842502441831
787,6,6,36.614591157147416
788,7,6,38.82109646745096
789,7,9,49.191379690027574
790,6,6,36.59479214975776
791,6,7,40.203078360758866
792,6,6,36.44253868268345
793,7,6,39.448791434363145
794,6,5,33.39596389925819
795,6,6,36.73494100706206
796,5,6,34.1260477427096
797,5,5,30.317069306111648
798,8,8,48.36774245978646
799,8,7,44.78822218320065
800,8,7,45.09725530062733
801,5,6,34.16204076615045
802,7,7,42.52492906881234
803,6,10,50.28339577568131
804,4,7,35.38989711157527
805,6,9,47.35273736665333
806,4,7,35.897780460020385
807,4,7,34.76445655928376
808,7,7,42.42325796865236
809,7,8,46.22716071917955
810,8,7,45.44460498678156
811,5,8,40.759237284196374
812,6,7,39.64291501160918
813,7,7,42.65330114850991
814,5,8,41.14336751460544
815,8,7,44.823512841597065
816,5,9,44.09887227857985
817,5,6,34.376968918836255
818,6,8,43.7313933139482
819,5,8,41.35654698435949
820,3,6,28.637785707308698
821,5,10,47.92204216709725
822,5,7,37.74387703653324
823,4,7,35.00655158571357
824,8,7,45.16596606156095
825,7,7,42.39304759379537
826,4,8,38.21792362710071
827,6,7,40.26439583905202
828,7,8,46.21479359850299
829,5,10,47.667156620289724
830,7,7,42.7786660958736
831,6,6,36.836683754949675
832,7,7,42.75001576652056
833,4,6,31.058576605248206
834,4,7,34.707048426151
835,6,8,43.17236105695696
836,6,5,32.65068687137483
837,6,8,43.11500661222021
838,4,7,34.76921060044947
839,5,7,37.83663020619996
840,8,7,44.86019816072579
841,5,8,41.53242988482606
842,8,7,44.715651216938774
843,8,7,45.05177297172005
844,7,7,42.849165939280134
845,6,5,33.011116237377365
846,6,9,46.67922100754653
847,4,7,35.282687372362886
848,6,8,43.86978220589106
849,6,7,40.441538012361804
850,7,8,46.396302720967796
851,5,7,37.77879261456074
852,6,6,36.078335378912314
853,5,8,40.54975082097518
854,5,10,47.78636334271066
855,7,7,42.507409213029355
856,5,6,33.78982656687066
857,7,8,45.63587046712124
858,5,7,37.143999977358924
859,7,7,42.512200691705644
860,5,8,40.554251343966726
861,6,5,32.781086187187334
862,4,7,34.52833929123665
863,7,8,45.62556173159812
864,7,6,39.10347817128162
865,4,7,34.75235126859198
866,5,8,40.54135896275677
867,4,6,31.92187678067635
868,7,6,39.07191882598629
869,7,6,39.40360219741841
870,8,8,48.52920424464304
871,5,8,40.975285977611634
872,5,7,37.78135086827373
873,7,6,38.78615543153338
874,5,6,33.67243083162292
875,5,9,44.434193934950855
876,6,5,33.23776009265681
877,4,7,35.566161761039275
878,8,8,48.61945572864137
879,7,7,42.341843547590486
880,5,6,34.01482007251938
881,4,7,34.842702397862226
882,6,7,39.863584655049905
883,4,7,35.50013974908411
884,5,8,41.3300213785596
885,6,7,40.12725050137135
886,5,8,41.72648223379106
887,7,7,42.88531326909459
888,7,6,38.828618527313964
889,6,7,40.29325525228216
890,5,8,40.54254745501305
891,5,9,44.1542306214219
892,6,8,43.96877720515876
893,4,7,34.7804600071589
894,6,9,46.63809936583337
895,5,8,41.83156416073813
896,4,7,34.55602318667119
897,6,8,43.218468379487824
898,5,8,40.753715482324765
899,7,7,42.57595711828335
900,4,7,34.551772145007355
901,6,8,43.81372235048158
902,4,7,35.404524781392865
903,6,7,39.6839057329825
904,6,8,43.94799228065609
905,6,7,40.44396414710638
906,4,6,31.641104497372833
907,5,7,37.453742285165866
908,6,6,36.936600452657984
909,6,8,43.95914343446592
910,5,6,34.22940473463075
911,3,6,28.761448067374737
912,4,7,34.93112862343515
913,7,6,38.971218729127614
914,5,6,33.77606000575987
915,7,7,42.57867583200267
916,5,8,40.93849867019387
917,6,9,47.077706210947376
918,4,7,35.309451063162435
919,5,7,37.34177271062683
920,4,7,34.74732352839953
921,5,8,41.20650406187344
922,7,7,42.64389904871243
923,8,7,44.659417215893306
924,4,8,38.097186806850125
925,6,8,43.13473863497349
926,6,7,40.3788821067983
927,8,8,48.61387582303911
928,5,8,41.777017373728455
929,7,7,42.632786567842906
930,4,7,35.51985682017031
931,6,7,40.225310149510065
932,5,7,37.78281027798019
933,4,7,35.46953825338483
934,5,7,37.29059546311917
935,4,7,34.542253363153755
936,5,6,33.60391906797893
937,6,7,39.59575042187651
938,6,5,32.54058771577051
939,4,7,35.51639307770573
940,7,7,42.13297638899573
941,7,8,46.41853435527188
942,6,9,46.71136279934173
943,6,7,40.08230408194889
944,5,7,37.42682228952451
945,7,7,42.92775257078232
946,4,6,31.94107611168038
947,5,8,41.965812805598794
948,7,8,45.83323127622722
949,6,5,32.82225379817175
950,5,7,37.994358595774884
951,6,6,36.4550738704852
952,5,8,41.06311760733388
953,5,8,41.548969360526115
954,5,8,41.21065343311139
955,6,7,39.79269520661459
956,5,10,47.52389133414266
957,5,8,41.99177407125199
958,8,7,44.77145834732336
959,7,7,42.083931615580106
960,5,6,33.54817950023164
961,5,6,33.67253431132989
962,5,4,27.418067779022735
963,5,7,37.83114864945956
964,4,7,35.8882249588242
965,6,7,39.54164283120291
966,8,7,44.81680072772396
967,5,8,41.972794222554676
968,6,10,50.297467946054894
969,5,7,37.82762086293346
970,4,6,31.254242525780434
971,7,9,49.5328536855089
972,4,7,34.73186374951433
973,5,8,40.54895055553852
974,6,6,36.226422874851515
975,6,6,36.85866378739892
976,4,8,38.42293464767988
977,6,7,39.81014333148944
978,5,10,47.950413549775114
979,4,6,31.624652221977833
980,6,8,43.19618790816286
981,8,8,48.964511728485185
982,7,9,49.8016973078377
983,8,8,48.95259968340939
984,5,8,41.999633648541
985,5,9,44.39092279677345
986,5,8,41.76523758894799
987,5,8,40.58789275194787
988,4,7,35.335990633799774
989,6,6,36.67282655825087
990,6,8,43.330355884284415
991,5,8,41.17167407414289
992,7,7,42.6683288850357
993,6,8,43.43787178317666
994,6,7,40.07906879200171
995,5,6,33.848484976168486
996,7,7,42.8400212656862
997,6,8,43.006715892425156
998,6,6,36.27873133331883
