,K,L,w
344,1,1,6.8159923403917695
345,1,2,9.96701229597757
346,2,3,15.99726601570952
347,1,2,10.714035882687437
348,1,4,17.291014717045723
349,2,2,12.753270197207533
350,1,2,11.676907569244724
351,3,4,21.984602343167197
352,2,2,12.293643880358447
353,2,1,8.900850936983634
354,2,2,12.636040432220655
355,2,3,15.881498510060398
356,1,4,16.856719784155782
357,0,0,3.8616755647257826
358,1,4,17.459088534938275
359,1,2,11.561540247222151
360,1,1,6.474553623525985
361,1,3,14.31432368319373
362,1,3,15.356612933028755
363,2,2,12.765981866235295
364,2,3,16.13528861347176
365,1,4,18.027198962137568
366,1,4,17.424502546369112
367,1,3,13.347231548275523
368,1,4,18.488908281208616
369,1,3,14.521300273181609
370,2,2,12.102641459574633
371,2,3,16.381199329302827
372,0,0,4.6063729244787375
373,2,3,15.61220410721538
374,2,2,12.03907311816577
375,0,0,4.0927553794449025
376,1,4,18.89292241114383
377,1,4,18.886180174838014
378,2,4,19.932981866103177
379,1,5,20.800023385182485
380,1,4,18.379634018182724
381,1,4,18.84862542503337
382,2,3,16.14896568899496
383,1,5,20.453756953254064
384,1,2,10.937796145320515
385,1,4,17.18584934847355
386,1,3,13.468650959208915
387,1,4,18.331457962440506
388,1,4,18.28392130167371
389,2,2,12.010653628414817
390,3,4,22.15886185851098
391,1,2,11.499022442082358
392,1,3,14.0422103241608
393,1,4,18.903001122419628
394,1,3,13.28599116679851
395,1,4,18.18579175343382
396,1,1,6.324315314637861
397,1,1,8.159452398476851
398,2,4,19.31664462368527
399,2,4,19.027273179487317
400,1,2,10.343105156901585
401,2,3,16.15011782582937
402,1,3,13.575069071916907
403,2,4,19.660220394240778
404,2,3,15.724325941659359
405,1,2,9.705171200026097
406,1,3,13.514680530273033
407,2,4,19.50683393916495
408,1,4,17.564670408384064
409,1,4,17.67258582045949
410,1,2,9.676992034980659
411,2,3,16.473591020865687
412,1,6,23.647246896325285
413,2,2,12.830420181845863
414,1,1,7.720630201778684
415,2,2,12.237868449126553
416,1,4,18.708432063557808
417,2,2,12.794586054654012
418,1,4,17.2966584655296
419,1,4,17.02975852725843
420,1,3,15.182589277918792
421,1,3,13.813543336377576
422,1,4,17.127615879164466
423,1,5,20.013683694149798
424,1,3,14.908919469876807
425,2,4,19.279159142158363
426,2,1,9.419289699064812
427,1,1,6.166922879190032
428,1,1,8.099106206135037
429,1,6,24.871685447286794
430,1,3,14.691629555511998
431,1,4,17.87170350658048
432,1,2,10.53202736545108
433,1,2,10.742976900500176
434,3,4,21.583436215854004
435,2,1,9.103186182085844
436,1,4,16.852076218641518
437,1,1,6.494357913434827
438,2,3,16.093531826257088
439,2,2,12.63261194493431
440,1,4,17.36686621009344
441,1,5,21.313405312810207
442,1,3,14.362160830641756
443,1,4,17.390314538288436
444,1,1,6.1349957210842785
445,2,3,16.21427250173068
446,1,4,18.130698402793882
447,1,2,9.527573241144381
448,1,3,14.9359050990165
449,1,3,13.582876678259328
450,1,4,16.794416114892297
451,2,2,12.514675368302573
452,1,1,7.441993026410331
453,1,1,7.967227958813287
454,2,4,19.049943081465383
455,2,2,12.315228912547312
456,2,3,15.857906100203223
457,1,2,11.639882684833541
458,2,3,16.12477145248267
459,1,2,9.696324830960599
460,1,5,20.99359924251934
461,1,2,10.889231325685158
462,2,1,8.992718506424634
463,1,3,13.331748034929227
464,2,5,22.647424495384023
465,1,3,13.409895557402525
466,0,0,2.1404787660604647
467,2,3,16.311635650378136
468,2,3,15.756001027188383
469,2,3,15.528980308975786
470,1,4,16.655794754088873
471,1,2,11.964187518717813
472,1,1,7.0198430614688085
473,2,3,15.929683207788525
474,3,4,21.753296501792693
475,2,2,12.20862503876373
476,1,3,13.709383314912262
477,1,5,20.374551953510398
478,2,4,19.606437556883094
479,1,2,10.44172080549855
480,2,3,15.72056985964678
481,1,3,13.257303786135985
482,1,5,20.828272643389134
483,2,4,19.57676347013914
484,3,4,21.555412167208967
485,1,3,14.424300103965425
486,1,4,17.46804746520185
487,1,4,16.706404884428864
488,1,3,14.586166241099338
489,1,3,14.329202211915636
490,2,3,16.11383435971776
491,1,4,17.884745121309525
492,1,3,13.216047817003243
493,1,3,14.595520439786432
494,2,2,12.942602217579756
495,1,3,15.136154910300684
496,1,4,17.92233660133327
497,1,2,9.579206602119145
498,1,3,15.44965736126074
499,2,3,15.973233003092192
500,1,3,15.248608115721147
501,1,4,18.894297596275358
502,0,0,4.933342539353491
503,3,4,22.146245882369453
504,1,2,11.806627074984043
505,1,5,20.490486559502628
506,2,3,15.919945073369036
507,3,4,21.933524997039868
508,2,3,16.2812836258201
509,1,4,17.999131604666143
510,2,1,8.746819670324465
511,3,5,25.012370345776638
512,1,4,17.80508250254701
513,1,3,13.307413020260135
514,1,3,14.86679289208924
515,2,3,15.72689901481623
516,1,5,21.38565080308144
517,1,2,11.090867856398802
518,3,4,21.885701801087997
519,1,4,18.113434691675963
520,0,0,5.782663325123346
521,1,4,17.142156041140577
522,2,4,19.676080184672813
523,1,5,21.472385004654743
524,1,2,11.035197512838874
525,0,0,3.1037554811150976
526,0,0,1.3261624149984108
527,1,3,14.655510399703273
528,1,6,24.424847901972303
529,2,4,19.179719025078157
530,1,1,8.200638317713409
531,2,4,19.958153224584745
532,1,4,17.086064365791405
533,1,1,6.8332423172934735
534,2,2,12.29327373806236
535,1,6,23.672082953888
536,1,2,10.875056651876388
537,1,5,20.302979635854214
538,2,3,15.568367221476624
539,2,4,19.336231951868616
540,1,5,20.20888685138701
541,3,4,21.724179747656745
542,1,4,18.223358173614464
543,1,2,11.561435162742313
544,1,2,10.456482585642261
545,1,4,16.924984736311306
546,1,6,24.114628405094038
547,2,4,19.318467785255557
548,2,4,19.921783898533782
549,1,2,10.00752675678104
550,1,3,14.798319823963475
551,2,2,12.12194055457309
552,1,4,16.558300860220204
553,2,3,16.000136504963336
554,2,5,22.794924661077708
555,2,2,12.016641304440181
556,2,3,15.988385500647977
557,1,3,14.00474942938424
558,1,3,14.844243019206546
559,1,4,17.287936559576146
560,1,2,11.926442975338386
561,2,5,23.230001449417802
562,1,4,17.786231229767914
563,0,0,5.939844650700772
564,2,3,15.542603139132442
565,0,0,4.129474830674882
566,1,4,17.303415261954996
567,1,5,20.349850727055713
568,1,5,20.09096312308189
569,1,2,11.540621860687718
570,2,6,28.121154488061585
571,1,2,10.59970349920755
572,2,2,12.73097114913166
573,1,4,17.195291201952667
574,2,3,15.661861667574161
575,1,2,10.23193347174757
576,1,3,15.402709201229113
577,2,4,19.025843332495104
578,2,6,26.90974522299803
579,1,3,13.517496924145155
580,1,3,15.275056291152234
581,1,3,13.348280986078437
582,2,5,22.593813918097013
583,1,4,18.50420688297339
584,1,3,13.3722343836154
585,1,4,18.069127025381587
586,1,2,10.404419384801647
587,1,4,17.451270859431865
588,2,6,27.929804301205564
589,1,3,15.422812951281568
590,1,5,20.4731955689026
591,2,3,15.526471712821037
592,1,1,7.799272228111381
593,1,5,21.442216306770575
594,1,4,18.527896820809982
595,2,2,12.89196436439411
596,2,6,26.265429197103554
597,2,3,15.756860208688387
598,1,3,14.530847420902006
599,1,3,15.33107313483374
600,1,4,16.603231722642814
601,0,0,5.585847483969873
602,1,2,11.365290040407725
603,1,3,14.50976402222814
604,1,3,14.012793263540411
605,1,5,20.046164443148946
606,2,3,15.512957326236656
607,1,5,20.446962638704214
608,1,3,13.545448213514716
609,1,3,15.124568652260061
610,1,3,13.103493296882855
611,3,4,22.37821122678822
612,1,3,15.142350709796277
613,3,4,22.309461149906753
614,2,3,16.113730386290264
615,1,2,11.32665521180181
616,1,3,13.464631919861539
617,2,5,23.1281779359957
618,1,1,6.373167881836064
619,1,4,18.343487841759316
620,1,3,14.062218021650345
621,1,3,15.11367278135618
622,1,4,16.718427091519622
623,3,4,22.00462538581231
624,1,3,13.374929428325101
625,1,2,9.574587242893847
626,2,2,12.569512580939767
627,1,4,16.8703105551984
628,2,1,8.92045263560087
629,2,3,16.3886216071589
630,2,2,12.047570756798596
631,1,3,14.721749596789513
632,1,1,8.232804011108609
633,2,1,9.362187039266775
634,1,5,20.536763019095083
635,1,2,11.829748494410802
636,3,5,25.161548008704646
637,2,3,15.62118672841282
638,2,3,15.592372802319316
639,1,3,14.603350998167922
640,1,3,14.79458018980001
641,1,5,20.98211461082701
642,1,4,16.628206269457657
643,1,5,20.64316577065606
644,1,2,10.474584654832118
645,1,4,16.940675739137234
646,1,1,7.492280934217491
647,1,4,17.75954865500453
648,0,0,3.0278504302898757
649,1,2,11.128522408461713
650,1,3,15.405375968648029
651,1,5,21.143214339196824
652,2,4,19.393546380838764
653,2,2,12.061726498677185
654,1,1,8.036329879560029
655,3,4,21.701818348723677
656,2,2,12.253375913415091
657,1,4,17.508704003580373
658,1,4,18.122260535119267
659,1,6,24.557927266452793
660,1,2,10.08717435317959
661,2,4,19.830565168108855
662,1,2,10.219291534200476
663,2,1,9.401234713151592
664,1,4,16.524157568465117
665,3,4,21.725720452427648
666,1,1,8.087742167691598
667,1,4,17.290041653062865
668,1,2,11.011945929377518
669,2,1,9.36283732035195
670,1,6,24.257401673469623
671,2,5,23.320556344307782
672,2,4,19.698449906819747
673,1,4,17.140460916476123
674,1,3,15.28539586100447
675,1,5,20.722809568381724
676,1,2,11.707318206814406
677,1,2,11.982145898200267
678,1,2,11.25942595045538
679,0,0,4.159678838487228
680,1,3,14.777644046885696
681,1,3,14.513608868644306
682,1,3,13.630079830908013
683,1,3,15.0607838192158
684,2,2,12.013110019712293
685,2,2,12.385727871951625
686,1,4,18.393411459642522
687,2,3,16.242218122338368
688,1,3,14.238355837980636
689,1,3,13.593888269916585
690,1,5,20.33157185048254
691,1,2,10.013831493780135
692,1,3,15.145381095422605
693,1,1,8.404095297733676
694,0,0,5.715302264033886
695,2,2,12.335869873607681
696,1,3,13.671488236321585
697,2,4,19.70465888391109
698,1,4,18.128295417112646
699,1,1,7.536808817732707
700,1,4,17.764813730300784
701,1,2,11.993410964688971
702,2,2,12.078511199816612
703,2,4,19.907155299993477
704,1,4,18.729214046075125
705,1,6,24.902695855176134
706,1,2,11.819747060602435
707,2,3,16.480959717184252
708,1,3,14.47507677474298
709,2,1,9.467160321059616
710,2,2,12.961147167767548
711,1,3,13.846974485470142
712,1,3,14.344355773901317
713,1,4,17.47214739700332
714,2,4,19.786915081977156
715,1,2,9.61086868593986
716,1,4,17.16240161279636
717,1,1,7.102829940843028
718,1,2,11.160706528267799
719,2,4,19.068084059665438
720,1,4,16.86093750715379
721,1,1,6.119023655504938
722,1,4,18.714859176304152
723,1,4,17.38615194893112
724,2,2,12.505589525391535
725,1,4,17.196874728639045
726,1,3,13.323333918955809
727,2,5,23.127842933791676
728,1,1,7.270118668660109
729,2,2,12.641551813359847
730,2,1,8.81980338663036
731,2,6,26.051817590980598
732,1,4,17.50871730033866
733,1,5,21.420030231365672
734,1,3,15.108656568536523
735,2,4,19.80285113903814
736,1,2,10.562569928896604
737,1,2,10.270944917187405
738,3,4,21.831126473035198
739,1,4,17.63526738561346
740,2,2,12.87583124865189
741,2,1,8.579954851836298
742,2,7,29.823013923515695
743,2,3,15.629910369625392
744,1,3,15.054853599758369
745,1,5,20.026380105931228
746,2,3,15.584949586976986
747,1,4,17.440842345329614
748,1,3,14.019039412354083
749,3,4,22.16697091019833
750,2,4,19.79261020889232
751,2,4,19.435662403128557
752,1,2,10.602652906434898
753,1,3,13.212931392991687
754,1,4,17.936004786621844
755,1,4,17.3130439502334
756,2,3,16.316787549882275
757,3,4,22.14339159881911
758,1,5,20.503913805827082
759,3,6,28.816726883309187
760,1,2,11.998017550553499
761,2,2,12.232744983732115
762,1,3,13.506759074891455
763,3,4,22.335500177966523
764,1,1,8.466978449056906
765,2,3,15.619509007517053
766,1,2,11.920444872001916
767,1,3,15.435284613858816
768,1,2,11.364092231176778
769,2,4,19.696678905250835
770,1,3,15.158192073566463
771,1,3,14.5395005067383
772,1,4,18.9797101927678
773,1,1,7.195851624540941
774,0,0,5.827541700279296
775,1,4,18.111034960795863
776,1,3,14.24374645856526
777,1,4,17.04106710518286
778,1,1,7.724415158683612
779,1,6,24.599976788961577
780,2,3,16.119720572484443
781,2,6,27.91157516335992
782,2,2,12.257556743060817
783,1,3,15.213810426574227
784,1,4,17.93494791159797
785,1,4,17.06258981244726
786,1,3,14.479529329773468
787,2,5,23.3791747550493
788,1,1,7.9631705406939135
789,2,3,16.320007372468822
790,1,2,11.31669161430111
791,1,1,6.158337625589365
792,1,3,14.368638927179594
793,1,2,10.860616635275049
794,2,3,15.55469808851075
795,1,4,17.393386023780756
796,1,3,14.231733584351563
797,1,3,14.52271137351964
798,3,4,22.0222524911432
799,2,2,12.070875457601243
800,2,3,15.559725140589657
801,1,4,17.415066617410183
802,1,5,21.114140943628243
803,1,5,21.154685808387857
804,1,3,14.255779365151904
805,1,2,11.663456266466556
806,1,2,11.080291842745812
807,1,3,13.973769416159818
808,1,3,15.044660609479383
809,0,0,1.6677118522526957
810,3,5,25.33880060811115
811,1,3,14.58621836907859
812,1,2,11.50362308030835
813,2,5,23.451577903571234
814,1,4,16.948437761475702
815,2,4,19.388841277568748
816,1,1,8.008132133897618
817,2,3,16.146651287169828
818,0,0,4.724434919993474
819,1,4,18.86323265603591
820,1,5,20.49272683682809
821,0,0,3.044658688065889
822,1,3,13.739621598562646
823,1,4,17.26287710711968
824,0,0,5.087199252769345
825,1,2,11.497642255651483
826,1,2,11.057639430015062
827,3,4,22.33667820841356
828,3,5,25.99011158865238
829,1,2,11.766571946097859
830,1,3,15.246438914845504
831,1,4,17.76793555084289
832,1,4,18.303151179635925
833,2,4,19.45746374158005
834,1,4,18.00661547065168
835,2,4,19.44540825104172
836,1,4,17.87717346005382
837,2,6,26.4048147099807
838,2,4,19.050334406599625
839,2,2,12.473982867035751
840,1,4,17.80145008963862
841,1,3,13.165723278460675
842,0,0,3.995347323849961
843,2,1,9.15737290459986
844,1,2,9.75383580341851
845,1,3,14.51508541290371
846,1,3,13.611748498290602
847,1,3,14.949977817323159
848,1,3,14.576040095406631
849,1,4,17.349534585205333
850,1,4,16.89010276853804
851,2,2,12.337153938732245
852,2,5,23.168598999436682
853,1,4,17.281686938742865
854,1,4,16.97581331429302
855,1,2,11.74398931833131
856,1,4,18.295136369483007
857,1,2,10.82180251691579
858,2,1,9.427604223669057
859,2,1,9.12286154858304
860,1,4,18.61852630694228
861,2,3,15.810074645867152
862,2,3,16.221876485087524
863,2,2,12.483961963303884
864,1,5,20.616341529514045
865,2,2,12.73654063220945
866,1,5,21.06049471085744
867,1,4,17.634463002235385
868,1,1,7.382799141028783
869,2,6,26.042363627179917
870,1,3,13.518954462218026
871,1,4,18.012420811008298
872,1,3,13.050853128193024
873,2,2,12.526271671292157
874,2,3,16.130027972258066
875,2,3,15.510707846776258
876,1,4,17.506159765994862
877,1,1,8.4135841152454
878,1,5,20.832808328328113
879,1,4,17.50809983966885
880,2,4,19.34178369160503
881,2,3,16.27205463025331
882,2,3,15.826393156668466
883,3,4,21.76118960309897
884,1,1,8.052112259462056
885,1,3,14.810838576080503
886,1,4,17.083700141621698
887,2,5,23.37103505631114
888,1,6,23.804355586486658
889,1,3,13.206480084612384
890,1,2,11.527743836507632
891,1,3,15.216171834015514
892,1,1,6.217779467342076
893,2,3,16.36689747745345
894,1,6,23.70135656796311
895,1,3,14.176622233461444
896,2,3,15.944185899444596
897,2,2,12.756014690362068
898,2,2,12.07395483735284
899,1,4,17.508617398834605
900,0,0,5.02301868021628
901,1,3,13.004025539453064
902,1,3,13.8476141154627
903,1,3,14.80145669520131
904,1,3,15.319272238368105
905,2,5,23.106920400909555
906,2,1,8.677331905139727
907,3,4,21.685193477235067
908,1,3,14.57367292163123
909,1,4,18.395548740513018
910,2,3,16.10534105295018
911,1,2,11.028325588997996
912,1,3,13.523763834261736
913,1,4,18.126196365520684
914,1,3,14.47410469156923
915,2,4,19.6626244493537
916,1,4,17.09277337897995
917,2,4,19.52585379023341
918,1,4,18.863014090519265
919,1,4,18.32597569179221
920,1,2,11.790528533527407
921,1,4,17.776104579121952
922,1,1,7.557524981850573
923,1,4,18.052115351734113
924,1,3,14.417279586129755
925,2,2,12.234895865252362
926,1,2,9.603965898899457
927,1,3,14.044577432098313
928,2,4,19.494728242531675
929,2,5,23.16680109897524
930,1,4,18.496018151175893
931,2,3,15.68059971346743
932,1,2,9.647908070229773
933,2,3,15.714665930284799
934,1,3,14.361735048599666
935,1,4,16.519467259776818
936,1,2,11.736538938957793
937,2,2,12.79913952566883
938,1,1,7.941553081950252
939,1,3,14.555385202774945
940,2,3,16.092357319614447
941,2,3,15.860008901330342
942,1,4,16.930507787461764
943,1,4,16.89000622151075
944,2,2,12.695050318382243
945,1,4,16.65719348096571
946,1,2,10.651192903281881
947,2,1,9.199258838891733
948,1,4,17.32383769056916
949,1,4,17.05559292968869
950,2,2,12.575894892083765
951,1,5,20.099906625403975
952,2,4,19.628443363858707
953,1,5,20.06317644096454
954,1,2,11.62940785471544
955,2,5,23.11248669862171
956,1,5,20.64398873328789
957,1,4,17.849892336031644
958,1,4,17.300347227383323
959,2,4,19.29264287492122
960,1,3,14.126577178696738
961,1,3,14.776581568242827
962,1,4,17.55016532849737
963,1,4,18.316078558538912
964,1,2,10.98153506022302
965,1,1,6.438992727035082
966,1,2,10.765142622018715
967,1,4,17.167272694638662
968,1,5,21.019763031752184
969,2,4,19.60912547617861
970,1,3,15.207387637964448
971,2,4,19.87702386831879
972,2,4,19.360934007596796
973,1,3,14.04462670821476
974,2,3,16.04811771490502
975,1,3,14.46730558201812
976,1,3,13.831588326452817
977,1,1,6.352038631582969
978,1,4,17.064092791143278
979,1,3,13.161758324297248
980,2,4,19.557817079124302
981,1,4,18.04898013960468
982,1,3,14.660056559898866
983,1,5,20.548899010993644
984,1,3,14.111013229245005
985,1,3,13.735395595721856
986,1,3,13.966177918295887
987,1,3,14.577383647736674
988,3,5,25.177391287173783
989,1,3,13.778013582483762
990,3,4,21.874668005747964
991,1,4,18.024032257735854
992,1,3,14.380411106995812
993,2,5,22.694499073679907
994,2,4,19.247058232545783
995,2,4,19.179716510376522
996,1,3,13.36289726700774
